date,open,high,low,close,volume
2021-02-18,70.5338,72.0058,70.3748,71.9891,1144114
2021-02-19,72.1982,73.0346,72.1397,72.7419,936352
2021-02-22,72.4993,74.0634,72.399,73.5281,973154
2021-02-23,74.0216,75.0169,73.503,74.3478,1181586
2021-02-24,75.2427,75.3933,73.5448,74.7325,1319842
2021-02-25,74.9918,75.7697,73.0095,73.2019,1438528
2021-02-26,72.7336,72.9427,71.0775,71.1695,1256109
2021-03-01,72.1898,73.1601,71.9138,72.5913,1502261
2021-03-02,72.4742,73.4528,71.7967,72.6415,1204753
2021-03-03,72.6917,73.1517,72.4742,72.5662,1787892
2021-03-04,72.4826,73.754,72.2233,72.583,2541325
2021-03-05,73.503,74.4565,72.5997,74.3729,2318173
2021-03-08,74.3979,75.9453,74.1888,75.6358,2099368
2021-03-09,75.5606,76.0039,75.2595,75.5606,920712
2021-03-10,75.7864,77.0578,75.7362,76.8403,1104386
2021-03-11,77.0912,78.0363,76.8151,77.5679,1397376
2021-03-12,77.9694,78.1284,77.4258,78.0949,835817
2021-03-15,78.1283,78.2872,77.1079,77.7519,685766
2021-03-16,77.5512,78.212,77.2752,77.9778,998246
2021-03-17,78.0698,78.5466,77.5931,78.396,934094
2021-03-18,78.4796,78.9312,78.0865,78.2203,964288
2021-03-19,77.936,78.2873,77.2836,77.9527,1070428
2021-03-22,77.9443,77.9443,77.2836,77.4676,786218
2021-03-23,77.0996,77.6182,76.8654,76.9574,811980
2021-03-24,77.0494,77.6432,76.9908,77.3003,875797
2021-03-25,77.1832,77.4341,76.8068,77.0912,1514641
2021-03-26,77.4759,77.9025,77.4508,77.8774,932672
2021-03-29,77.3672,77.936,77.1414,77.8105,723321
2021-03-30,77.6013,78.1032,77.3755,77.5428,771413
2021-03-31,77.6264,77.7854,76.9155,77.1246,919958
2021-04-01,77.0912,77.4174,76.9574,77.3505,758533
2021-04-05,77.7519,78.1618,77.6599,77.8021,876047
2021-04-06,77.7353,77.9611,77.4509,77.4927,595770
2021-04-07,77.3756,77.5345,76.9909,77.2585,512464
2021-04-08,77.2919,77.7185,76.949,77.685,723906
2021-04-09,77.7854,78.1869,77.5261,78.1869,662682
2021-04-12,77.9025,78.5215,77.7854,78.304,641521
2021-04-13,78.0781,78.4879,77.9526,78.237,751172
2021-04-14,78.1701,78.7305,77.961,78.4294,603631
2021-04-15,78.6134,78.856,78.3458,78.7305,731266
2021-04-16,79.132,79.4749,79.0065,79.2156,900219
2021-04-19,79.2825,79.5752,78.5548,78.6552,957345
2021-04-20,78.4294,78.6552,77.2668,77.3337,2349118
2021-04-21,77.2536,78.4525,76.9496,78.4356,2046333
2021-04-22,78.2837,78.5538,77.642,78.1739,649606
2021-04-23,78.3512,79.035,77.9966,78.9084,744843
2021-04-26,79.0267,79.8034,78.824,79.5248,709805
2021-04-27,79.6683,79.9553,79.1533,79.7696,727957
2021-04-28,79.8371,80.8671,79.7527,80.6814,1953459
2021-04-29,81.2471,81.475,80.8756,81.2302,720189
2021-04-30,81.2303,81.2303,80.4113,80.5464,963686
2021-05-03,80.9516,81.3062,80.7743,81.2302,661679
2021-05-04,80.6392,81.1711,80.3015,80.8925,793390
2021-05-05,81.1458,81.9141,80.9601,81.8128,1125116
2021-05-06,82.1167,83.037,82.0323,83.0117,710733
2021-05-07,82.4629,83.7716,82.4629,83.6703,668096
2021-05-10,84.2697,84.7172,84.008,84.0333,787649
2021-05-11,83.5268,84.0418,82.9104,83.2988,1619539
2021-05-12,83.4423,83.7293,83.0623,83.4676,1201103
2021-05-13,83.5014,84.4639,83.3156,84.1346,1007082
2021-05-14,84.6243,85.2069,84.5568,84.8945,1240616
2021-05-17,84.8776,85.6797,84.7256,85.5024,1302504
2021-05-18,85.8739,86.3636,85.57,86.0259,1413361
2021-05-19,85.2745,86.0681,84.9283,85.5531,1293048
2021-05-20,85.9245,86.3382,85.6628,86.0934,732094
2021-05-21,86.4396,86.6844,85.9076,86.448,748051
2021-05-24,86.5156,86.7351,86.2707,86.4987,249913
2021-05-25,86.7689,87.2248,86.3129,86.3467,787564
2021-05-26,86.4058,86.8111,86.0343,86.7013,759787
2021-05-27,87.2501,88.4237,87.2501,88.2464,983020
2021-05-28,88.525,88.525,87.4274,87.7989,2127048
2021-06-01,88.0691,88.5503,87.7145,88.0522,1355188
2021-06-02,88.5081,88.5419,87.8495,88.373,976941
2021-06-03,88.0015,88.3224,87.9171,87.9931,1117095
2021-06-04,88.238,88.4828,87.6892,88.2211,652476
2021-06-07,88.3645,88.449,87.9255,88.0606,885587
2021-06-08,87.7736,88.0522,87.495,87.5794,779712
2021-06-09,87.6048,87.7821,86.9209,87.0644,653152
2021-06-10,87.6723,87.6723,86.9715,87.0137,535963
2021-06-11,87.0137,87.5625,86.8448,87.5456,576404
2021-06-14,87.7398,87.9762,87.3936,87.9762,708707
2021-06-15,87.8918,88.4491,87.8158,88.2211,549218
2021-06-16,88.1282,88.5841,87.8327,87.8918,681183
2021-06-17,88.0775,88.2633,86.524,86.8786,843457
2021-06-18,85.9077,86.2032,85.131,85.494,1336614
2021-06-21,86.009,86.5578,85.7388,86.2792,1213515
2021-06-22,86.2792,86.6169,85.5784,86.4396,610515
2021-06-23,86.6,86.7351,86.1356,86.1356,603338
2021-06-24,86.3214,86.6844,86.0006,86.1272,697478
2021-06-25,86.3467,86.9546,86.2369,86.6084,468925
2021-06-28,86.7013,86.8195,85.5277,85.8401,1334249
2021-06-29,86.1947,86.2116,85.5024,85.6037,1042965
2021-06-30,85.4349,85.7726,85.2154,85.5362,712337
2021-07-01,85.9837,86.3045,85.5868,86.1863,296097
2021-07-02,86.0681,86.4818,85.8571,86.2961,435575
2021-07-06,86.1188,86.1441,84.9199,85.2407,633986
2021-07-07,85.3926,85.5193,84.9536,85.0887,587212
2021-07-08,84.1094,84.751,83.5099,84.7257,1472125
2021-07-09,85.494,85.9921,84.9199,85.6544,711831
2021-07-12,85.266,86.5747,85.1478,86.524,507425
2021-07-13,86.3214,86.6085,85.8739,86.2792,671558
2021-07-14,86.6507,87.2924,86.4396,86.904,595824
2021-07-15,86.4396,86.9377,86.2539,86.5578,600130
2021-07-16,86.6507,86.7773,85.2323,85.3167,644962
2021-07-19,84.0755,84.0755,82.7753,83.2228,1451101
2021-07-20,83.2143,84.1768,82.7669,83.932,2742206
2021-07-21,84.3541,85.0802,84.2866,84.8607,1534770
2021-07-22,84.8691,85.0464,84.1515,84.5483,731587
2021-07-23,84.7722,85.3941,84.7722,85.1641,1710438
2021-07-26,84.7978,85.5134,84.7381,85.4878,574860
2021-07-27,84.934,86.1863,84.934,85.607,755120
2021-07-28,85.7604,86.2715,85.2663,86.0756,626399
2021-07-29,86.5697,87.1916,86.5697,86.936,665331
2021-07-30,86.8168,86.9445,85.7434,86.1608,880776
2021-08-02,86.4504,87.1319,85.2662,85.607,684328
2021-08-03,85.3514,86.0926,84.9596,85.8285,661582
2021-08-04,85.5048,86.493,85.5048,86.3226,593005
2021-08-05,86.7486,87.3705,86.6975,87.2001,994248
2021-08-06,87.1915,87.7367,87.183,87.5834,660475
2021-08-09,87.6516,87.7112,87.3704,87.5749,507048
2021-08-10,87.6431,88.6739,87.5068,88.6228,666098
2021-08-11,88.7675,89.415,88.7675,89.2446,542743
2021-08-12,89.3468,89.3724,88.7335,89.202,475869
2021-08-13,89.2702,89.5343,88.938,89.2191,338203
2021-08-16,88.8102,88.9636,88.2906,88.8954,390509
2021-08-17,88.4779,88.5375,87.6175,88.2564,1164201
2021-08-18,88.1713,88.5121,87.9328,87.9924,649827
2021-08-19,87.0723,87.0809,86.1693,86.5612,934445
2021-08-20,86.0842,87.5409,85.8456,87.4983,822932
2021-08-23,88.2394,88.8187,88.1201,88.7335,709204
2021-08-24,88.8017,89.3895,88.4865,89.2106,845337
2021-08-25,89.3298,90.6418,89.1765,90.0284,1369423
2021-08-26,89.9858,90.3266,88.8869,88.9465,967414
2021-08-27,89.0146,89.5428,88.529,89.185,741490
2021-08-30,89.5513,89.5598,88.5546,88.5972,2735524
2021-08-31,88.7079,88.9805,87.4897,87.5408,942026
2021-09-01,87.8645,87.9327,87.183,87.396,643011
2021-09-02,87.6516,88.1287,87.4897,88.0094,433104
2021-09-03,88.1116,88.2649,87.7538,88.069,384716
2021-09-07,87.8986,88.1883,87.4557,87.4727,581675
2021-09-08,87.4046,87.7794,86.8338,86.8423,559696
2021-09-09,86.8167,87.8475,86.8082,87.4301,489670
2021-09-10,88.0008,88.069,87.0808,87.0893,436937
2021-09-13,87.3705,88.0009,86.6975,86.9871,545043
2021-09-14,87.3449,87.4301,86.1693,86.2545,537717
2021-09-15,86.4248,87.5408,86.1607,87.4045,736038
2021-09-16,87.4556,87.6856,86.6208,87.0467,622736
2021-09-17,86.7826,87.0382,85.2748,85.2918,1336539
2021-09-20,83.9288,84.0225,82.5062,83.7329,1382883
2021-09-21,84.2525,84.4314,83.2813,83.3495,717126
2021-09-22,83.8777,84.8744,83.7754,84.3377,819354
2021-09-23,85.2492,86.2715,85.0277,86.1863,815605
2021-09-24,86.0926,86.2118,85.5729,86.1011,518123
2021-09-27,86.2204,86.6805,86.2204,86.3397,2421771
2021-09-28,86.1096,86.1096,84.5507,85.0192,1806019
2021-09-29,85.0278,85.36,84.5337,84.5422,832899
2021-09-30,84.9255,85.4452,84.3632,84.7466,891765
2021-10-01,84.7552,85.4878,83.9544,85.0363,766792
2021-10-04,85.1641,86.4675,85.0192,85.4537,716104
2021-10-05,85.8455,86.6293,85.5559,86.1863,899772
2021-10-06,85.6156,86.2289,85.1044,86.1693,748817
2021-10-07,86.527,87.0552,86.527,86.8678,591301
2021-10-08,87.1149,87.9753,86.723,87.7453,707500
2021-10-11,88.0264,88.3757,87.4471,87.5153,282318
2021-10-12,87.7027,88.0945,87.1745,87.6686,536694
2021-10-13,87.7623,88.1286,87.0553,88.0179,570430
2021-10-14,88.8187,89.4065,88.5972,89.3128,697618
2021-10-15,89.4491,90.105,89.4491,89.8665,778377
2021-10-18,89.5854,90.5566,89.5002,90.2499,763640
2021-10-19,90.6417,91.0506,90.4373,90.6758,533542
2021-10-20,90.6929,91.5363,90.5992,91.3659,778378
2021-10-21,91.0677,91.7407,90.974,91.1273,1536053
2021-10-22,91.417,92.0814,91.3318,91.7918,793626
2021-10-25,92.0101,92.1303,91.1684,91.8555,1890617
2021-10-26,92.0101,92.4739,91.9156,91.95,730464
2021-10-27,91.6494,92.285,90.9795,90.9967,861355
2021-10-28,91.2887,91.5722,91.0397,91.2458,628689
2021-10-29,91.0396,91.0396,89.2446,89.3305,1081654
2021-11-01,89.8029,90.0176,89.3477,89.7685,544434
2021-11-02,89.4765,90.7906,89.09,90.5415,1417814
2021-11-03,90.4127,91.7611,90.3268,91.6151,1310542
2021-11-04,91.5206,91.6494,90.7819,91.3316,799087
2021-11-05,91.7353,91.9071,91.0826,91.1427,598972
2021-11-08,91.6323,91.7182,90.8078,91.0826,515319
2021-11-09,90.9194,91.366,90.4985,91.2629,696281
2021-11-10,91.4089,91.8212,90.9623,90.9881,569427
2021-11-11,90.8936,91.1169,90.5586,90.885,427543
2021-11-12,91.0138,91.2457,90.5844,91.1942,387434
2021-11-15,91.5635,91.804,90.739,90.8764,584371
2021-11-16,90.8764,90.9881,90.301,90.6617,964762
2021-11-17,90.6531,90.7734,89.7685,90.0004,529833
2021-11-18,90.0004,90.0004,89.4078,89.863,1001436
2021-11-19,89.3305,89.7771,88.7379,89.6139,1150620
2021-11-22,89.7599,89.8716,88.9869,89.0213,1664479
2021-11-23,88.4716,89.2875,88.1968,89.2446,3239293
2021-11-24,88.944,89.863,88.7809,89.5796,1787555
2021-11-26,88.2139,88.2139,87.0545,87.1919,1525686
2021-11-29,88.0679,88.6434,87.1919,87.3465,1430181
2021-11-30,86.8397,86.8827,84.8214,85.0533,2334564
2021-12-01,86.3159,86.3846,84.1687,84.1773,1724428
2021-12-02,84.8987,86.5306,84.538,85.9723,1363189
2021-12-03,86.333,86.7453,85.6717,86.0668,1228863
2021-12-06,86.7539,87.2177,86.4533,86.8913,1040085
2021-12-07,87.5955,88.798,87.5955,88.5403,1070918
2021-12-08,88.5231,88.7722,87.836,88.025,954112
2021-12-09,87.4753,88.0937,87.4066,87.6213,713716
2021-12-10,87.879,88.1109,87.5355,87.879,617781
2021-12-13,87.544,87.6729,84.6411,85.9036,2888275
2021-12-14,85.6374,86.7281,85.5515,85.9036,1058035
2021-12-15,85.8693,87.338,85.8263,87.149,1177418
2021-12-16,87.9648,88.8752,87.8961,88.3771,2176962
2021-12-17,87.2607,88.6434,87.1576,87.1576,2296948
2021-12-20,86.1097,86.8998,85.9379,86.2557,1855661
2021-12-21,86.5907,87.6815,86.5907,87.4925,1687411
2021-12-22,87.7158,88.7293,87.4668,88.7293,768684
2021-12-23,88.8839,89.7857,88.8839,89.6053,823994
2021-12-27,90.0262,90.8077,89.7857,90.6875,474179
2021-12-28,90.5672,91.2028,90.5672,90.8077,431236
2021-12-29,90.1893,90.7819,90.1807,90.4298,674810
2021-12-30,90.7562,90.8421,90.3955,90.6016,808964
2021-12-31,90.7734,91.3746,90.6961,91.1599,754341
2022-01-03,91.3917,92.3623,91.3917,91.9586,1301952
2022-01-04,92.0874,92.8088,91.6494,92.388,1640087
2022-01-05,92.4911,94.0714,92.4911,93.0494,1098917
2022-01-06,93.4359,94.4923,93.2813,94.3978,1027717
2022-01-07,94.6898,96.5278,94.6555,96.3045,1312088
2022-01-10,96.4161,96.7597,95.4714,96.5879,1127431
2022-01-11,96.4848,98.2541,96.3989,98.2455,881281
2022-01-12,98.5547,99.6283,98.5547,99.6025,769972
2022-01-13,100.281,100.745,99.7228,99.8516,837479
2022-01-14,99.2848,100.779,99.0786,100.771,1422366
2022-01-18,101.587,102.557,101.157,102.024,2174559
2022-01-19,102.128,102.351,100.187,100.899,2404477
2022-01-20,100.977,101.664,99.5768,99.7142,1781715
2022-01-21,99.1559,99.5768,98.0566,98.6578,2893601
2022-01-24,96.9572,97.5842,95.1536,97.3952,2806339
2022-01-25,96.7436,97.7916,95.3665,96.9082,2295951
2022-01-26,97.8003,98.3979,96.0508,96.6657,2926041
2022-01-27,97.4191,98.164,96.2326,96.5617,1316215
2022-01-28,96.6743,97.1593,96.0767,97.116,1657372
2022-01-31,97.0121,98.9868,96.9342,98.7703,1306515
2022-02-01,98.9349,99.8963,98.5625,99.7317,1188639
2022-02-02,100.355,100.745,99.8616,100.347,1179371
2022-02-03,99.7749,100.416,99.5411,99.7143,1151569
2022-02-04,99.3679,99.9742,98.9002,99.697,1036984
2022-02-07,99.9741,100.433,99.4804,99.645,1284342
2022-02-08,99.7576,100.684,99.6277,100.494,1347308
2022-02-09,101.013,101.195,99.8356,100.104,1024253
2022-02-10,99.4978,100.598,98.9348,99.134,1028323
2022-02-11,99.1513,100.494,98.8828,99.3332,1345489
2022-02-14,99.0647,99.0994,97.9128,98.649,1225621
2022-02-15,99.264,99.3852,98.3459,98.6577,888188
2022-02-16,98.7443,99.5844,98.5191,99.0128,834576
2022-02-17,98.4931,98.5191,96.4145,96.4318,964318
2022-02-18,96.3885,96.8735,95.4878,95.7216,1109477
2022-02-22,95.5744,96.8476,95.4358,96.5964,1804871
2022-02-23,96.7869,97.142,95.0547,95.1933,1361513
2022-02-24,91.8328,93.5736,91.3391,93.0886,1991514
2022-02-25,94.2319,96.042,93.6603,95.6956,1561409
2022-02-28,94.3878,95.9901,93.9981,95.635,2410276
2022-03-01,95.4531,95.7736,93.0194,93.3658,1387062
2022-03-02,94.1886,95.4618,94.128,94.3965,1456091
2022-03-03,94.4311,96.2499,94.3012,94.9594,1193661
2022-03-04,93.5997,94.4138,92.9241,94.1453,1268493
2022-03-07,93.7989,93.9375,91.8502,92.1533,1550756
2022-03-08,92.0233,92.7422,90.3171,90.958,1776461
2022-03-09,92.4045,93.8595,92.4045,93.2186,1009875
2022-03-10,92.8201,93.998,92.6729,93.7815,781570
2022-03-11,94.4051,95.1673,93.8335,93.8681,548329
2022-03-14,94.3358,95.3145,93.3572,93.9461,762343
2022-03-15,94.1972,95.1933,93.4091,95.0287,710810
2022-03-16,96.3279,96.9081,94.7082,96.2066,1179025
2022-03-17,95.9814,97.3498,95.8688,97.3152,749178
2022-03-18,97.2892,98.0341,96.4405,97.7656,995151
2022-03-21,98.1034,98.3459,97.7137,98.216,677465
2022-03-22,98.5277,99.212,98.3372,98.5797,757752
2022-03-23,97.9822,98.1381,96.6051,96.7523,712369
2022-03-24,97.4538,97.9301,96.5444,97.1853,516110
2022-03-25,97.3498,98.3545,97.2459,98.1813,535857
2022-03-28,97.8089,97.9215,96.7523,97.3932,590335
2022-03-29,98.2766,98.4498,97.168,97.3239,1009355
2022-03-30,97.8003,97.9215,96.5271,97.1074,623767
2022-03-31,96.6397,97.168,95.4358,95.5051,702496
2022-04-01,95.8255,95.9208,94.2232,95.046,553785
2022-04-04,95.2712,96.1373,94.7429,95.8775,641955
2022-04-05,95.9035,97.0034,95.4618,95.6783,608090
2022-04-06,95.3059,95.5831,94.3272,94.7949,734368
2022-04-07,94.613,94.6476,92.7422,93.2532,757666
2022-04-08,93.2705,94.5004,93.2012,94.1453,545818
2022-04-11,94.2493,95.0201,93.8942,94.2839,717393
2022-04-12,94.2839,94.9422,93.0194,93.4871,780272
2022-04-13,93.0454,94.102,92.6297,94.0414,682922
2022-04-14,94.0153,94.6389,93.7988,93.9807,592154
2022-04-18,93.8161,94.7602,93.6256,94.1366,498268
2022-04-19,94.3878,95.3405,94.0587,95.2279,1889834
2022-04-20,96.3279,96.9775,96.0248,96.3279,850426
2022-04-21,96.8129,97.5837,95.3318,95.4271,788932
2022-04-22,94.6843,94.894,91.1545,91.2244,1985950
2022-04-25,90.4118,90.7001,88.8654,90.3594,1389466
2022-04-26,89.6168,90.2808,88.647,88.7431,732347
2022-04-27,88.3325,88.9703,87.7558,88.3674,921506
2022-04-28,88.6557,90.176,88.4286,89.7566,654149
2022-04-29,89.8963,90.3681,88.1401,88.2712,839987
2022-05-02,88.1227,88.3324,86.786,88.0179,736540
2022-05-03,88.3498,89.9138,88.2887,89.1624,637723
2022-05-04,89.4595,91.1109,88.8829,90.9798,917836
2022-05-05,90.4643,90.6216,88.114,88.8916,702466
2022-05-06,88.8043,88.8043,87.1529,87.9218,703776
2022-05-09,86.6112,87.1354,85.6151,85.7025,944222
2022-05-10,86.4626,87.1354,84.5317,84.7851,1287853
2022-05-11,84.8987,86.585,84.3483,84.9686,1238314
2022-05-12,84.1124,84.6541,83.0202,83.9988,865238
2022-05-13,84.6541,85.9385,84.558,85.6676,685253
2022-05-16,85.6851,86.6637,84.925,86.2967,851696
2022-05-17,87.1179,87.8169,86.1918,86.7422,1336955
2022-05-18,86.2093,86.4627,84.9948,85.4317,786604
2022-05-19,85.2046,87.3714,84.9599,86.6724,1342723
2022-05-20,87.38,87.5373,85.3792,86.6461,804427
2022-05-23,88.0353,88.9789,87.6771,88.0528,495308
2022-05-24,88.2275,88.4372,86.6461,87.7994,843832
2022-05-25,87.6247,88.2275,87.0655,87.6771,1297027
2022-05-26,88.0528,88.3499,87.1092,87.9742,889353
2022-05-27,88.446,90.3681,88.3673,90.0274,992538
2022-05-31,90.5604,91.7399,90.1847,91.2856,869345
2022-06-01,91.7398,92.3078,91.0147,91.5651,758907
2022-06-02,91.6001,92.5524,91.1545,92.3602,499851
2022-06-03,91.7661,92.2117,91.3816,91.5389,538120
2022-06-06,92.0981,92.9893,91.8709,92.0282,498803
2022-06-07,91.6525,92.9631,91.5215,92.8408,488843
2022-06-08,92.57,92.6748,91.2244,91.8273,764762
2022-06-09,91.4603,91.8709,90.0361,90.0361,764499
2022-06-10,88.5334,88.6644,87.3539,87.9043,1058329
2022-06-13,86.0346,86.5239,85.4579,85.8511,1248187
2022-06-14,85.886,86.1306,84.2609,84.9773,961958
2022-06-15,85.1957,86.716,84.2783,85.7986,914777
2022-06-16,84.4706,84.8376,83.0989,84.2959,971482
2022-06-17,83.8065,84.3657,82.9503,83.5182,797088
2022-06-21,85.3356,85.886,85.1696,85.4754,758908
2022-06-22,84.6104,85.187,83.9813,84.523,921068
2022-06-23,84.2958,84.5055,82.33,82.9765,788438
2022-06-24,83.4397,84.5405,83.2737,84.2959,962833
2022-06-27,84.6628,85.1696,83.9377,84.6279,761616
2022-06-28,85.2744,86.2617,84.6628,85.021,692243
2022-06-29,85.222,85.9035,84.8375,85.3443,697485
2022-06-30,84.4706,84.7939,83.5532,84.5929,870306
2022-07-01,84.2435,85.4579,83.8853,85.1434,544760
2022-07-05,84.0162,84.3133,82.3824,83.6755,869781
2022-07-06,83.7105,84.2696,83.0727,84.0949,677215
2022-07-07,84.7065,86.2967,84.6541,85.8336,742918
2022-07-08,85.8336,86.6287,85.5453,85.9909,538732
2022-07-11,85.4055,85.7986,84.7677,85.554,879917
2022-07-12,85.0822,86.55,84.9074,85.6326,774022
2022-07-13,85.1608,85.3443,83.8328,85.0822,914341
2022-07-14,83.0289,83.0814,79.4467,79.5865,2000628
2022-07-15,80.5563,80.7747,79.2894,79.6127,1268631
2022-07-18,80.6088,82.5484,80.6088,81.3165,896605
2022-07-19,82.33,83.8503,81.7796,83.6843,827582
2022-07-20,83.5183,84.0512,83.0377,83.9289,1163611
2022-07-21,83.8416,84.3745,83.0377,84.226,608017
2022-07-22,84.3395,84.855,83.2998,83.6493,1651231
2022-07-25,84.3973,85.1301,84.1501,84.671,1735182
2022-07-26,84.0176,84.7769,83.1347,83.479,472444
2022-07-27,83.7174,84.9358,83.4878,84.4767,754269
2022-07-28,84.6268,85.4038,83.6821,85.2272,736611
2022-07-29,85.4303,86.6576,85.2272,86.0925,579807
2022-08-01,85.7834,86.1719,85.4214,85.8717,400664
2022-08-02,85.0683,85.9247,84.7593,85.1919,487542
2022-08-03,85.7569,87.2226,85.5892,86.8429,636224
2022-08-04,86.7547,86.8959,86.1543,86.8518,970847
2022-08-05,86.2867,86.5074,85.7658,86.322,362611
2022-08-08,86.9489,86.9489,85.4656,85.5539,494606
2022-08-09,85.5627,85.7216,84.7063,85.0771,547139
2022-08-10,86.119,87.3639,85.9953,86.9224,582543
2022-08-11,87.4257,88.1143,87.3727,87.7082,367908
2022-08-12,88.0702,88.6883,87.5846,88.5205,523654
2022-08-15,87.3815,87.9554,86.9577,87.8848,439512
2022-08-16,87.8494,89.1561,87.717,88.9089,472003
2022-08-17,88.0702,88.5293,87.7258,88.2909,477830
2022-08-18,88.6264,88.7323,88.2203,88.4763,331003
2022-08-19,87.8848,88.1144,87.1078,87.6729,426445
2022-08-22,86.7458,86.7811,85.7658,86.3485,678780
2022-08-23,86.0395,86.4633,85.4744,86.1013,612827
2022-08-24,83.8764,84.1324,82.8522,83.8852,1469073
2022-08-25,84.1678,86.3927,83.9647,85.9424,759567
2022-08-26,86.3396,86.4897,84.6268,84.6268,640903
2022-08-29,83.8852,85.0507,83.7881,84.9094,481980
2022-08-30,84.9888,85.3419,82.7639,83.0199,544578
2022-08-31,82.9317,83.0288,82.1459,82.1459,546344
2022-09-01,81.519,81.8898,80.4065,81.8015,602320
2022-09-02,82.7286,84.0971,82.3401,82.6756,631192
2022-09-06,82.9052,83.2053,81.3247,82.2518,607530
2022-09-07,82.0487,83.5938,81.4042,83.4084,560471
2022-09-08,83.0817,84.9182,82.7198,84.7063,686285
2022-09-09,85.5009,86.7723,85.5009,86.5604,518356
2022-09-12,87.3639,88.0878,87.0548,87.6817,584839
2022-09-13,86.0483,86.481,84.7858,85.0948,584398
2022-09-14,85.5098,85.8629,84.6357,85.1301,447635
2022-09-15,85.0683,86.4809,84.6974,85.3508,548286
2022-09-16,84.3179,84.5739,83.6557,84.1501,761421
2022-09-19,83.2495,85.1654,82.9581,84.9888,520122
2022-09-20,84.3797,84.3797,83.3025,84.0883,505466
2022-09-21,84.3267,84.4768,82.4549,82.4549,571595
2022-09-22,82.552,82.8169,81.6956,81.828,510763
2022-09-23,80.7156,80.9186,79.3735,80.1505,692554
2022-09-26,79.2499,80.4507,78.835,79.6384,588106
2022-09-27,80.3624,80.5478,78.8791,79.0822,826580
2022-09-28,79.0204,81.2541,78.7378,80.8215,971553
2022-09-29,80.1858,80.5125,79.144,80.2035,711360
2022-09-30,80.433,81.0863,79.2852,79.4971,806007
2022-10-03,80.5655,81.8457,80.1064,81.2365,860484
2022-10-04,82.1724,84.3267,81.9958,84.0618,919462
2022-10-05,82.5961,83.2848,82.0929,83.1347,917077
2022-10-06,82.4813,82.7815,79.3912,79.9827,916283
2022-10-07,79.7002,79.8327,77.6342,77.749,1000866
2022-10-10,78.2699,78.4377,77.3252,77.4488,444810
2022-10-11,77.1574,77.1574,75.2944,75.4975,821988
2022-10-12,75.4976,76.3893,75.1709,75.7801,612827
2022-10-13,74.3498,78.9674,73.8377,78.3405,981530
2022-10-14,78.7025,79.3205,77.4134,77.5282,573184
2022-10-17,79.1175,80.1152,78.8526,79.453,478625
2022-10-18,80.7597,81.0864,79.4,79.762,1000159
2022-10-19,79.4176,79.5942,78.2257,79.1086,397750
2022-10-20,79.0469,79.8503,77.6607,78.0227,1533878
2022-10-21,78.3935,80.1593,77.7578,80.0975,680723
2022-10-24,80.4507,80.5478,79.5413,80.177,1813408
2022-10-25,79.7595,81.4374,79.7328,81.2321,1714335
2022-10-26,81.1607,82.6243,81.0268,81.7854,698353
2022-10-27,82.3655,83.142,81.8301,82.0621,408570
2022-10-28,81.8925,82.5083,81.714,82.3298,533693
2022-10-31,81.9907,82.7939,81.9461,82.5262,484965
2022-11-01,83.3116,83.8113,82.2942,82.5262,574390
2022-11-02,82.544,84.1237,81.7319,81.8568,667831
2022-11-03,80.9554,81.8033,80.6074,81.4463,533604
2022-11-04,83.2848,84.5253,83.1599,84.2933,617496
2022-11-07,84.4896,85.1054,84.1415,84.8198,597416
2022-11-08,85.0518,86.3013,84.7663,85.507,465956
2022-11-09,85.159,85.6945,84.0702,84.2219,643913
2022-11-10,85.873,87.7114,85.7034,87.6222,739675
2022-11-11,88.1577,89.0769,87.64,88.6039,534943
2022-11-14,88.5325,88.7556,88.0684,88.2469,561003
2022-11-15,88.9787,89.2911,87.5954,88.5057,432042
2022-11-16,88.4076,88.5414,87.6222,88.0238,388311
2022-11-17,87.051,88.6485,87.051,88.6039,278538
2022-11-18,88.7377,89.2286,88.3629,88.47,516291
2022-11-21,88.0327,88.3004,87.4437,88.1755,354576
2022-11-22,88.6306,90.1924,88.3361,89.9693,611695
2022-11-23,89.7819,90.5226,89.3089,90.0407,578852
2022-11-25,89.9605,90.4156,89.9605,90.0497,165909
2022-11-28,89.4071,89.9515,87.9078,88.0327,657300
2022-11-29,87.3633,88.0327,86.3459,87.8274,770375
2022-11-30,89.175,89.1929,86.7029,89.0501,1258196
2022-12-01,89.3357,90.1032,88.3094,89.4785,723521
2022-12-02,88.6039,89.425,88.5147,88.9252,610089
2022-12-05,88.8626,88.9786,87.3097,87.6935,595809
2022-12-06,87.6222,87.7025,85.7034,86.4352,484965
2022-12-07,86.2745,86.8368,85.9889,86.2388,472560
2022-12-08,86.7297,86.9618,85.7034,86.2478,411426
2022-12-09,85.8551,86.337,85.5338,85.6141,427669
2022-12-12,85.7301,86.7475,85.15,86.5512,504153
2022-12-13,87.9524,88.0327,84.802,85.6498,6491250
2022-12-14,85.632,86.1764,84.802,85.2125,748599
2022-12-15,84.2665,84.5699,83.1241,83.7042,821959
2022-12-16,82.9813,83.9452,82.8921,83.4008,2071231
2022-12-19,83.8024,84.1147,82.5619,82.8296,574033
2022-12-20,83.3651,84.2307,83.1062,83.5971,543778
2022-12-21,83.7311,84.8288,83.7311,84.4004,573498
2022-12-22,83.7399,83.8649,82.428,83.5882,1090324
2022-12-23,83.2759,84.3558,83.2759,84.2219,755293
